case name,fixed cost natgas ($/kW/h),fixed cost solar ($/kW/h),fixed cost wind ($/kW/h),fixed cost nuclear ($/kW/h),fixed cost storage (($/h)/kWh),fixed cost pgp storage (($/h)/kWh),var cost natgas ($/kWh),var cost solar ($/kWh),var cost wind ($/kWh),var cost nuclear ($/kWh),var cost to storage ($/kWh),var cost storage ($/kWh),var cost to pgp storage ($/kWh),var cost pgp storage ($/kWh),var cost unmet demand ($/kWh),storage charging efficiency,storage charging time (h),storage decay rate (1/h),pgp storage charging efficiency,pgp storage decay rate (1/h),mean demand (kW),capacity factor solar series (kW),capacity factor wind series (kW),capacity natgas (kW),capacity solar (kW),capacity wind (kW),capacity nuclear (kW),capacity storage (kWh),capacity pgp storage (kWh),capacity to pgp storage (kW),capacity from pgp storage (kW),system cost ($/kW/h),problem status,dispatch natgas (kW),dispatch solar (kW),dispatch wind (kW),dispatch nuclear (kW),dispatch to storage (kW),dispatch from storage (kW),energy storage (kWh),dispatch to pgp storage (kW),dispatch pgp storage (kW),energy pgp storage (kWh),curtailment solar (kW),curtailment wind (kW),curtailment nuclear (kW),dispatch unmet demand (kW)
renew100nuc000,-1.0,0.0195287,0.0206486,6.24339e-10,0.00162423,-1.0,0.029679,1e-08,1.05e-08,9.77e-11,0.0,0.0,0.0,0.0,-1.0,0.9,6.0,1.36217e-05,0.3,1.13514e-06,1.0,0.19532670616956396,0.35824291354680365,0.0,0.0,0.0,1.7597263805114445,0.0,0.0,0.0,0.0,1.1963658086821433e-09,optimal,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
renew095nuc100,-1.0,0.018552265,0.01961617,0.0624339,0.00162423,-1.0,0.029679,9.499999999999999e-09,9.975e-09,0.00977,0.0,0.0,0.0,0.0,-1.0,0.9,6.0,1.36217e-05,0.3,1.13514e-06,1.0,0.19532670616956396,0.35824291354680365,0.0,0.5375082606563696,0.7416384913888858,0.95704679772528,2.487862538420848,0.0,0.0,0.0,0.0944703154319049,optimal,0.0,0.1049897180929401,0.2656867339536106,0.6302133400183384,0.008797484603198607,0.007907692538309455,0.7373238706856522,0.0,0.0,0.0,1.619887908827415e-22,0.0,0.0,0.0
renew095nuc095,-1.0,0.018552265,0.01961617,0.0593125171695,0.00162423,-1.0,0.029679,9.499999999999999e-09,9.975e-09,0.00928154885,0.0,0.0,0.0,0.0,-1.0,0.9,6.0,1.36217e-05,0.3,1.13514e-06,1.0,0.19532670616956396,0.35824291354680365,0.0,0.3258908748342242,0.6587378401852392,1.0449625059780894,2.1487249645133426,0.0,0.0,0.0,0.09094412735154941,optimal,0.0,0.06365519115208665,0.23598816313148874,0.7010486118285543,0.00690894251117938,0.006216976399049673,0.07868775643067914,0.0,0.0,0.0,9.821368830620455e-23,0.0,0.0,0.0
renew095nuc090,-1.0,0.018552265,0.01961617,0.056190822169500006,0.00162423,-1.0,0.029679,9.499999999999999e-09,9.975e-09,0.00879304885,0.0,0.0,0.0,0.0,-1.0,0.9,6.0,1.36217e-05,0.3,1.13514e-06,1.0,0.19532670616956396,0.35824291354680365,0.0,0.20418767267544746,0.617503996625315,1.0933274036680993,2.0840607080211004,0.0,0.0,0.0,0.08722429990152723,optimal,0.0,0.03988330554412424,0.22121643087784842,0.7395762953105698,0.006752155661397235,0.006076123928854803,0.0599166332182782,0.0,0.0,0.0,6.153601094328553e-23,0.0,0.0,0.0
renew095nuc085,-1.0,0.018552265,0.01961617,0.0530691271695,0.00162423,-1.0,0.029679,9.499999999999999e-09,9.975e-09,0.00830454885,0.0,0.0,0.0,0.0,-1.0,0.9,6.0,1.36217e-05,0.3,1.13514e-06,1.0,0.19532670616956396,0.35824291354680365,0.0,0.11513152356847724,0.5138625848179672,1.151252962515614,2.083467486143067,0.0,0.0,0.0,0.08329047720320851,optimal,0.0,0.02248826127491418,0.1840876295478801,0.7940814907420365,0.0065663906912386185,0.0059090091264077755,0.05450829977045077,0.0,0.0,0.0,3.4697171486390394e-23,0.0,0.0,0.0
renew095nuc080,-1.0,0.018552265,0.01961617,0.0499474321695,0.00162423,-1.0,0.029679,9.499999999999999e-09,9.975e-09,0.007816048849999998,0.0,0.0,0.0,0.0,-1.0,0.9,6.0,1.36217e-05,0.3,1.13514e-06,1.0,0.19532670616956396,0.35824291354680365,0.0,0.07218035496213823,0.5058155427678275,1.1651521840436496,2.166494906299927,0.0,0.0,0.0,0.07927151473951011,optimal,0.0,0.014098750984904403,0.1812048337584044,0.8053934243385616,0.006962224327053826,0.006265215245183139,0.0577497056392719,0.0,0.0,0.0,2.175298368721974e-23,0.0,0.0,0.0
renew095nuc075,-1.0,0.018552265,0.01961617,0.046825737169500004,0.00162423,-1.0,0.029679,9.499999999999999e-09,9.975e-09,0.00732754885,0.0,0.0,0.0,0.0,-1.0,0.9,6.0,1.36217e-05,0.3,1.13514e-06,1.0,0.19532670616956396,0.35824291354680365,0.0,0.0,0.47469838484711185,1.2002604813845204,2.214100001573281,0.0,0.0,0.0,0.07519782329601082,optimal,0.0,0.0,0.17005733244359122,0.8306690308856824,0.007255773013105067,0.006529409683831319,0.057704101781968165,0.0,0.0,0.0,0.0,0.0,0.0,0.0
renew095nuc070,-1.0,0.018552265,0.01961617,0.0437040421695,0.00162423,-1.0,0.029679,9.499999999999999e-09,9.975e-09,0.0068390488499999996,0.0,0.0,0.0,0.0,-1.0,0.9,6.0,1.36217e-05,0.3,1.13514e-06,1.0,0.19532670616956396,0.35824291354680365,0.0,0.0,0.0,1.376345004010285,2.3002882590069635,0.0,0.0,0.0,0.07072919475642188,optimal,0.0,0.0,0.0,1.000308319547674,0.0030804686194632488,0.002772149071789073,0.020018479914474408,0.0,0.0,0.0,0.0,0.0,0.0,0.0
renew095nuc065,-1.0,0.018552265,0.01961617,0.0405823471695,0.00162423,-1.0,0.029679,9.499999999999999e-09,9.975e-09,0.00635054885,0.0,0.0,0.0,0.0,-1.0,0.9,6.0,1.36217e-05,0.3,1.13514e-06,1.0,0.19532670616956396,0.35824291354680365,0.0,0.0,0.0,1.376345004010285,2.3002882590069635,0.0,0.0,0.0,0.06594401482502815,optimal,0.0,0.0,0.0,1.000308319547674,0.0030804686194632488,0.002772149071789073,0.020018479914474408,0.0,0.0,0.0,0.0,0.0,0.0,0.0
renew095nuc060,-1.0,0.018552265,0.01961617,0.0374606521695,0.00162423,-1.0,0.029679,9.499999999999999e-09,9.975e-09,0.00586204885,0.0,0.0,0.0,0.0,-1.0,0.9,6.0,1.36217e-05,0.3,1.13514e-06,1.0,0.19532670616956396,0.35824291354680365,0.0,0.0,0.0,1.376345004010285,2.3002882590069635,0.0,0.0,0.0,0.06115883489363503,optimal,0.0,0.0,0.0,1.000308319547674,0.0030804686194632488,0.002772149071789073,0.020018479914474408,0.0,0.0,0.0,0.0,0.0,0.0,0.0
